time,p,s
2141,False,False
2142,False,False
2143,False,False
2144,False,False
2145,False,False
2146,False,False
2147,False,False
2148,False,True
2149,True,False
2150,False,False
2151,False,False
2152,False,False
2153,False,False
2154,False,False
2155,False,False
2156,False,False
2157,False,True
2158,True,False
2159,False,False
2160,False,False
2161,False,False
2162,False,False
2163,False,False
2164,False,False
2165,False,False
2166,False,False
2167,False,True
2168,True,False
2169,False,False
2170,False,False
2171,False,False
2172,False,False
2173,False,False
2174,False,True
2175,True,False
2176,False,False
2177,False,False
2178,False,False
2179,False,False
2180,False,True
2181,True,False
2182,False,False
2183,False,False
2184,False,False
2185,False,False
2186,False,False
2187,False,False
2188,False,True
2189,True,False
2190,False,False
2191,False,False
2192,False,False
2193,False,True
2194,True,False
2195,False,False
2196,False,False
2197,False,False
2198,False,False
2199,False,False
2200,False,False
2201,False,False
2202,False,False
2203,False,True
2204,True,False
2205,False,False
2206,False,False
2207,False,False
2208,False,False
2209,False,False
2210,False,False
2211,False,True
2212,True,False
2213,False,False
2214,False,False
2215,False,False
2216,False,False
2217,False,False
2218,False,False
2219,False,False
2220,False,True
2221,True,False
2222,False,False
2223,False,False
2224,False,False
2225,False,False
2226,False,False
2227,False,False
2228,False,False
2229,False,False
2230,False,False
2231,False,True
2232,True,False
2233,False,False
2234,False,False
2235,False,False
2236,False,False
2237,False,False
2238,False,False
2239,False,False
2240,False,False
2241,False,True
2242,True,False
2243,False,False
2244,False,False
2245,False,False
2246,False,False
2247,False,False
2248,False,True
2249,True,False
2250,False,False
2251,False,False
2252,False,False
2253,False,False
2254,False,False
2255,False,False
2256,False,False
2257,False,False
2258,False,False
2259,False,True
2260,True,False
2261,False,False
2262,False,False
2263,False,False
2264,False,False
2265,False,False
2266,False,False
2267,False,False
2268,False,False
2269,False,False
2270,False,True
2271,True,False
2272,False,False
2273,False,False
2274,False,False
2275,False,False
2276,False,True
2277,True,False
2278,False,False
2279,False,False
2280,False,False
2281,False,False
2282,False,False
2283,False,False
2284,False,False
2285,False,True
2286,True,False
2287,False,False
2288,False,False
2289,False,False
2290,False,False
2291,False,False
2292,False,True
2293,True,False
2294,False,False
2295,False,False
2296,False,False
2297,False,False
2298,False,False
2299,False,False
2300,False,False
2301,False,False
2302,False,False
2303,False,True
2304,True,False
2305,False,False
2306,False,False
2307,False,False
2308,False,False
2309,False,False
2310,False,True
2311,True,False
2312,False,False
2313,False,False
2314,False,False
2315,False,True
2316,True,False
2317,False,False
2318,False,False
2319,False,False
2320,False,False
2321,False,False
2322,False,True
2323,True,False
2324,False,False
2325,False,False
2326,False,False
2327,False,False
2328,False,False
2329,False,True
2330,True,False
2331,False,False
2332,False,False
2333,False,False
2334,False,False
2335,False,False
2336,False,False
2337,False,True
2338,True,False
2339,False,False
2340,False,False
2341,False,False
2342,False,False
2343,False,False
2344,False,False
2345,False,True
2346,True,False
2347,False,False
2348,False,False
2349,False,False
2350,False,False
2351,False,False
2352,False,False
2353,False,False
2354,False,False
2355,False,True
2356,True,False
2357,False,False
2358,False,False
2359,False,False
2360,False,False
2361,False,False
2362,False,False
2363,False,False
2364,False,False
2365,False,False
2366,False,True
2367,True,False
2368,False,False
2369,False,False
2370,False,False
2371,False,False
2372,False,True
2373,True,False
2374,False,False
2375,False,False
2376,False,False
2377,False,False
2378,False,False
2379,False,False
2380,False,True
2381,True,False
2382,False,False
2383,False,False
2384,False,False
2385,False,False
2386,False,False
2387,False,False
2388,False,True
2389,True,False
2390,False,False
2391,False,False
2392,False,False
2393,False,False
2394,False,False
2395,False,False
2396,False,True
2397,True,False
2398,False,False
2399,False,False
2400,False,False
2401,False,False
2402,False,True
2403,True,False
2404,False,False
2405,False,False
2406,False,False
2407,False,False
2408,False,True
2409,True,False
2410,False,False
2411,False,False
2412,False,False
2413,False,False
2414,False,False
2415,False,True
2416,True,False
2417,False,False
2418,False,False
2419,False,False
2420,False,False
2421,False,False
2422,False,False
2423,False,False
2424,False,False
2425,False,True
2426,True,False
2427,False,False
2428,False,False
2429,False,False
2430,False,False
2431,False,False
2432,False,False
2433,False,True
2434,True,False
2435,False,False
2436,False,False
2437,False,False
2438,False,False
2439,False,False
2440,False,False
2441,False,False
2442,False,False
2443,False,True
2444,True,False
2445,False,False
2446,False,False
2447,False,False
2448,False,False
2449,False,False
2450,False,False
2451,False,False
2452,False,False
2453,False,False
2454,False,True
2455,True,False
2456,False,False
2457,False,False
2458,False,False
2459,False,False
2460,False,False
2461,False,False
2462,False,False
2463,False,True
2464,True,False
2465,False,False
2466,False,False
2467,False,False
2468,False,False
2469,False,False
2470,False,False
2471,False,False
2472,False,False
2473,False,True
2474,True,False
2475,False,False
2476,False,False
2477,False,False
2478,False,False
2479,False,True
2480,True,False
2481,False,False
2482,False,False
2483,False,False
2484,False,False
2485,False,False
2486,False,False
2487,False,False
2488,False,False
2489,False,False
2490,False,True
2491,True,False
2492,False,False
2493,False,False
2494,False,False
2495,False,False
2496,False,False
2497,False,False
2498,False,False
2499,False,False
2500,False,True
2501,True,False
2502,False,False
2503,False,False
2504,False,False
2505,False,False
2506,False,False
2507,False,False
2508,False,True
2509,True,False
2510,False,False
2511,False,False
2512,False,False
2513,False,False
2514,False,False
2515,False,False
2516,False,False
2517,False,False
2518,False,True
2519,True,False
2520,False,False
2521,False,False
2522,False,False
2523,False,False
2524,False,False
2525,False,True
2526,True,False
2527,False,False
2528,False,False
2529,False,False
2530,False,False
2531,False,False
2532,False,False
2533,False,True
2534,True,False
2535,False,False
2536,False,False
2537,False,False
2538,False,False
2539,False,False
2540,False,True
2541,True,False
2542,False,False
2543,False,False
2544,False,False
2545,False,False
2546,False,False
2547,False,True
2548,True,False
2549,False,False
2550,False,False
2551,False,False
2552,False,False
2553,False,False
2554,False,False
2555,False,False
2556,False,False
2557,False,False
2558,False,True
2559,True,False
2560,False,False
2561,False,False
2562,False,False
2563,False,False
2564,False,True
2565,True,False
2566,False,False
2567,False,False
2568,False,False
2569,False,False
2570,False,False
2571,False,False
2572,False,False
2573,False,True
2574,True,False
2575,False,False
2576,False,False
2577,False,False
2578,False,True
2579,True,False
2580,False,False
2581,False,False
2582,False,False
2583,False,True
2584,True,False
2585,False,False
2586,False,False
2587,False,False
2588,False,False
2589,False,False
2590,False,False
2591,False,False
2592,False,False
2593,False,False
2594,False,True
2595,True,False
2596,False,False
2597,False,False
2598,False,False
2599,False,False
2600,False,False
2601,False,False
2602,False,False
2603,False,False
2604,False,True
2605,True,False
2606,False,False
2607,False,False
2608,False,False
2609,False,False
2610,False,False
2611,False,False
2612,False,False
2613,False,False
2614,False,True
2615,True,False
2616,False,False
2617,False,False
2618,False,False
2619,False,False
2620,False,False
2621,False,False
2622,False,False
2623,False,True
2624,True,False
2625,False,False
2626,False,False
2627,False,False
2628,False,True
2629,True,False
2630,False,False
2631,False,False
2632,False,False
2633,False,True
2634,True,False
2635,False,False
2636,False,False
2637,False,False
2638,False,False
2639,False,False
2640,False,False
2641,False,False
2642,False,True
2643,True,False
2644,False,False
2645,False,False
2646,False,False
2647,False,False
2648,False,False
2649,False,False
2650,False,False
2651,False,True
2652,True,False
2653,False,False
2654,False,False
2655,False,False
2656,False,False
2657,False,False
2658,False,False
2659,False,True
2660,True,False
2661,False,False
2662,False,False
2663,False,False
2664,False,False
2665,False,False
2666,False,True
2667,True,False
2668,False,False
2669,False,False
2670,False,False
2671,False,False
2672,False,True
2673,True,False
2674,False,False
2675,False,False
2676,False,False
2677,False,False
2678,False,False
2679,False,False
2680,False,False
2681,False,False
2682,False,True
2683,True,False
2684,False,False
2685,False,False
2686,False,False
2687,False,False
2688,False,False
2689,False,False
2690,False,False
2691,False,False
2692,False,True
2693,True,False
2694,False,False
2695,False,False
2696,False,False
2697,False,False
2698,False,False
2699,False,True
2700,True,False
2701,False,False
2702,False,False
2703,False,False
2704,False,False
2705,False,False
2706,False,False
2707,False,False
2708,False,False
2709,False,False
2710,False,True
2711,True,False
2712,False,False
2713,False,False
2714,False,False
2715,False,False
2716,False,False
2717,False,True
2718,True,False
2719,False,False
2720,False,False
2721,False,False
2722,False,False
2723,False,False
2724,False,False
2725,False,False
2726,False,True
2727,True,False
2728,False,False
2729,False,False
2730,False,False
2731,False,False
2732,False,False
2733,False,False
2734,False,True
2735,True,False
2736,False,False
2737,False,False
2738,False,False
2739,False,False
2740,False,True
2741,True,False
2742,False,False
2743,False,False
2744,False,False
2745,False,True
2746,True,False
2747,False,False
2748,False,False
2749,False,False
2750,False,False
2751,False,False
2752,False,False
2753,False,False
2754,False,True
2755,True,False
2756,False,False
2757,False,False
2758,False,False
2759,False,False
2760,False,False
2761,False,False
2762,False,False
2763,False,False
2764,False,True
2765,True,False
2766,False,False
2767,False,False
2768,False,False
2769,False,False
2770,False,False
2771,False,False
2772,False,False
2773,False,False
2774,False,True
2775,True,False
2776,False,False
2777,False,False
2778,False,False
2779,False,False
2780,False,False
2781,False,True
2782,True,False
2783,False,False
2784,False,False
2785,False,False
2786,False,False
2787,False,False
2788,False,False
2789,False,False
2790,False,True
2791,True,False
2792,False,False
2793,False,False
2794,False,False
2795,False,False
2796,False,False
2797,False,False
2798,False,True
2799,True,False
2800,False,False
2801,False,False
2802,False,False
2803,False,True
2804,True,False
2805,False,False
2806,False,False
2807,False,False
2808,False,False
2809,False,False
2810,False,False
2811,False,False
2812,False,False
2813,False,True
2814,True,False
2815,False,False
2816,False,False
2817,False,False
2818,False,False
2819,False,False
2820,False,True
2821,True,False
2822,False,False
2823,False,False
2824,False,False
2825,False,False
2826,False,False
2827,False,True
2828,True,False
2829,False,False
2830,False,False
2831,False,False
2832,False,False
2833,False,False
2834,False,False
2835,False,False
2836,False,False
2837,False,True
2838,True,False
2839,False,False
2840,False,False
2841,False,False
2842,False,False
2843,False,False
2844,False,False
2845,False,True
2846,True,False
2847,False,False
2848,False,False
2849,False,False
2850,False,False
2851,False,True
2852,True,False
2853,False,False
2854,False,False
2855,False,False
2856,False,False
2857,False,False
2858,False,True
2859,True,False
2860,False,False
2861,False,False
2862,False,False
2863,False,False
2864,False,False
2865,False,True
2866,True,False
2867,False,False
2868,False,False
2869,False,False
2870,False,False
2871,False,True
2872,True,False
2873,False,False
2874,False,False
2875,False,False
2876,False,False
2877,False,False
2878,False,True
2879,True,False
2880,False,False
2881,False,False
2882,False,False
2883,False,True
2884,True,False
2885,False,False
2886,False,False
2887,False,False
2888,False,False
2889,False,False
2890,False,False
2891,False,True
2892,True,False
2893,False,False
2894,False,False
2895,False,False
2896,False,False
2897,False,False
2898,False,True
2899,True,False
2900,False,False
2901,False,False
2902,False,False
2903,False,False
2904,False,False
2905,False,False
2906,False,False
2907,False,False
2908,False,False
2909,False,True
2910,True,False
2911,False,False
2912,False,False
2913,False,False
2914,False,False
2915,False,False
2916,False,False
2917,False,False
2918,False,False
2919,False,True
2920,True,False
2921,False,False
2922,False,False
2923,False,False
2924,False,False
2925,False,False
2926,False,False
2927,False,False
2928,False,True
2929,True,False
2930,False,False
2931,False,False
2932,False,False
2933,False,False
2934,False,False
2935,False,False
2936,False,False
2937,False,False
2938,False,False
2939,False,True
2940,True,False
2941,False,False
2942,False,False
2943,False,False
2944,False,False
2945,False,False
2946,False,False
2947,False,True
2948,True,False
2949,False,False
2950,False,False
2951,False,False
2952,False,False
2953,False,False
2954,False,False
2955,False,False
2956,False,True
2957,True,False
2958,False,False
2959,False,False
2960,False,False
2961,False,False
2962,False,False
2963,False,True
2964,True,False
2965,False,False
2966,False,False
2967,False,False
2968,False,False
2969,False,False
2970,False,False
2971,False,False
2972,False,True
2973,True,False
2974,False,False
2975,False,False
2976,False,False
2977,False,False
2978,False,True
2979,True,False
2980,False,False
2981,False,False
2982,False,False
2983,False,False
2984,False,False
2985,False,False
2986,False,False
2987,False,False
2988,False,False
2989,False,True
2990,True,False
2991,False,False
2992,False,False
2993,False,False
2994,False,False
2995,False,False
2996,False,False
2997,False,True
2998,True,False
2999,False,False
3000,False,False
3001,False,False
3002,False,False
3003,False,False
3004,False,False
3005,False,True
3006,True,False
3007,False,False
3008,False,False
3009,False,False
3010,False,False
3011,False,True
3012,True,False
3013,False,False
3014,False,False
3015,False,False
3016,False,True
3017,True,False
3018,False,False
3019,False,False
3020,False,False
3021,False,False
3022,False,False
3023,False,False
3024,False,False
3025,False,False
3026,False,False
3027,False,True
3028,True,False
3029,False,False
3030,False,False
3031,False,False
3032,False,False
3033,False,False
3034,False,False
3035,False,True
3036,True,False
3037,False,False
3038,False,False
3039,False,False
3040,False,False
3041,False,False
3042,False,True
3043,True,False
3044,False,False
3045,False,False
3046,False,False
3047,False,False
3048,False,False
3049,False,False
3050,False,False
3051,False,False
3052,False,True
3053,True,False
3054,False,False
3055,False,False
3056,False,False
3057,False,True
3058,True,False
3059,False,False
3060,False,False
3061,False,False
3062,False,False
3063,False,False
3064,False,False
3065,False,False
3066,False,True
3067,True,False
3068,False,False
3069,False,False
3070,False,False
3071,False,False
3072,False,False
3073,False,False
3074,False,False
3075,False,True
3076,True,False
3077,False,False
3078,False,False
3079,False,False
3080,False,False
3081,False,False
3082,False,False
3083,False,False
3084,False,False
3085,False,False
3086,False,True
3087,True,False
3088,False,False
3089,False,False
3090,False,False
3091,False,False
3092,False,False
3093,False,False
3094,False,True
3095,True,False
3096,False,False
3097,False,False
3098,False,False
3099,False,False
3100,False,False
3101,False,False
3102,False,False
3103,False,False
3104,False,False
3105,False,True
3106,True,False
3107,False,False
3108,False,False
3109,False,False
3110,False,False
3111,False,False
3112,False,False
3113,False,False
3114,False,True
3115,True,False
3116,False,False
3117,False,False
3118,False,False
3119,False,False
3120,False,False
3121,False,False
3122,False,True
3123,True,False
3124,False,False
3125,False,False
3126,False,False
3127,False,False
3128,False,False
3129,False,True
3130,True,False
3131,False,False
3132,False,False
3133,False,False
3134,False,False
3135,False,False
3136,False,False
3137,False,False
3138,False,False
3139,False,True
3140,True,False
3141,False,False
3142,False,False
3143,False,False
3144,False,False
3145,False,False
3146,False,False
3147,False,False
3148,False,True
3149,True,False
3150,False,False
3151,False,False
3152,False,False
3153,False,False
3154,False,False
3155,False,False
3156,False,False
3157,False,True
3158,True,False
3159,False,False
3160,False,False
3161,False,False
3162,False,False
3163,False,False
3164,False,True
3165,True,False
3166,False,False
3167,False,False
3168,False,False
3169,False,False
3170,False,False
3171,False,False
3172,False,False
3173,False,False
3174,False,False
3175,False,True
3176,True,False
3177,False,False
3178,False,False
3179,False,False
3180,False,False
3181,False,False
3182,False,False
3183,False,False
3184,False,True
3185,True,False
3186,False,False
3187,False,False
3188,False,False
3189,False,False
3190,False,False
3191,False,True
3192,True,False
3193,False,False
3194,False,False
3195,False,False
3196,False,False
3197,False,False
3198,False,False
3199,False,True
3200,True,False
3201,False,False
3202,False,False
3203,False,False
3204,False,False
3205,False,True
3206,True,False
3207,False,False
3208,False,False
3209,False,False
3210,False,False
3211,False,True
3212,True,False
3213,False,False
3214,False,False
3215,False,False
3216,False,False
3217,False,False
3218,False,False
3219,False,False
3220,False,False
3221,False,True
3222,True,False
3223,False,False
3224,False,False
3225,False,False
3226,False,False
3227,False,False
3228,False,False
3229,False,False
3230,False,True
3231,True,False
3232,False,False
3233,False,False
3234,False,False
3235,False,False
3236,False,False
3237,False,False
3238,False,False
3239,False,True
3240,True,False
3241,False,False
3242,False,False
3243,False,False
3244,False,True
3245,True,False
3246,False,False
3247,False,False
3248,False,False
3249,False,False
3250,False,False
3251,False,False
3252,False,False
3253,False,False
3254,False,False
3255,False,True
3256,True,False
3257,False,False
3258,False,False
3259,False,False
3260,False,False
3261,False,False
3262,False,False
3263,False,False
3264,False,True
3265,True,False
3266,False,False
3267,False,False
3268,False,False
3269,False,False
3270,False,False
3271,False,False
3272,False,False
3273,False,False
3274,False,True
3275,True,False
3276,False,False
3277,False,False
3278,False,False
3279,False,False
3280,False,False
3281,False,False
3282,False,False
3283,False,False
3284,False,True
3285,True,False
3286,False,False
3287,False,False
3288,False,False
3289,False,False
3290,False,False
3291,False,False
3292,False,False
3293,False,False
3294,False,False
3295,False,True
3296,True,False
3297,False,False
3298,False,False
3299,False,False
3300,False,False
3301,False,False
3302,False,False
3303,False,False
3304,False,False
3305,False,False
3306,False,True
3307,True,False
3308,False,False
3309,False,False
3310,False,False
3311,False,False
3312,False,False
3313,False,False
3314,False,True
3315,True,False
3316,False,False
3317,False,False
3318,False,False
3319,False,True
3320,True,False
3321,False,False
3322,False,False
3323,False,False
3324,False,False
3325,False,False
3326,False,False
3327,False,True
3328,True,False
3329,False,False
3330,False,False
3331,False,False
3332,False,False
3333,False,False
3334,False,False
3335,False,False
3336,False,False
3337,False,False
3338,False,True
3339,True,False
3340,False,False
3341,False,False
3342,False,False
3343,False,False
3344,False,True
3345,True,False
3346,False,False
3347,False,False
3348,False,False
3349,False,False
3350,False,False
3351,False,False
3352,False,False
3353,False,False
3354,False,True
3355,True,False
3356,False,False
3357,False,False
3358,False,False
3359,False,False
3360,False,False
3361,False,False
3362,False,False
3363,False,False
3364,False,False
3365,False,True
3366,True,False
3367,False,False
3368,False,False
3369,False,False
3370,False,False
3371,False,False
3372,False,True
3373,True,False
3374,False,False
3375,False,False
3376,False,False
3377,False,False
3378,False,False
3379,False,False
3380,False,False
3381,False,False
3382,False,True
3383,True,False
3384,False,False
3385,False,False
3386,False,False
3387,False,False
3388,False,False
3389,False,False
3390,False,True
3391,True,False
3392,False,False
3393,False,False
3394,False,False
3395,False,False
3396,False,False
3397,False,True
3398,True,False
3399,False,False
3400,False,False
3401,False,False
3402,False,False
3403,False,True
3404,True,False
3405,False,False
3406,False,False
3407,False,False
3408,False,False
3409,False,True
3410,True,False
3411,False,False
3412,False,False
3413,False,False
3414,False,False
3415,False,False
3416,False,True
3417,True,False
3418,False,False
3419,False,False
3420,False,False
3421,False,False
3422,False,False
3423,False,False
3424,False,False
3425,False,False
3426,False,True
3427,True,False
3428,False,False
3429,False,False
3430,False,False
3431,False,False
3432,False,False
3433,False,False
3434,False,False
3435,False,False
3436,False,False
3437,False,True
3438,True,False
3439,False,False
3440,False,False
3441,False,False
3442,False,False
3443,False,True
3444,True,False
3445,False,False
3446,False,False
3447,False,False
3448,False,False
3449,False,False
3450,False,False
3451,False,False
3452,False,True
3453,True,False
3454,False,False
3455,False,False
3456,False,False
3457,False,False
3458,False,True
3459,True,False
3460,False,False
3461,False,False
3462,False,False
3463,False,False
3464,False,False
3465,False,False
3466,False,False
3467,False,True
3468,True,False
3469,False,False
3470,False,False
3471,False,False
3472,False,False
3473,False,False
3474,False,False
3475,False,False
3476,False,False
3477,False,True
3478,True,False
3479,False,False
3480,False,False
3481,False,False
3482,False,False
3483,False,False
3484,False,True
3485,True,False
3486,False,False
3487,False,False
3488,False,False
3489,False,False
3490,False,False
3491,False,True
3492,True,False
3493,False,False
3494,False,False
3495,False,False
3496,False,False
3497,False,False
3498,False,False
3499,False,False
3500,False,False
3501,False,True
3502,True,False
3503,False,False
3504,False,False
3505,False,False
3506,False,False
3507,False,False
3508,False,True
3509,True,False
3510,False,False
3511,False,False
3512,False,False
3513,False,False
3514,False,False
3515,False,True
3516,True,False
3517,False,False
3518,False,False
3519,False,False
3520,False,True
3521,True,False
3522,False,False
3523,False,False
3524,False,False
3525,False,False
3526,False,False
3527,False,False
3528,False,True
3529,True,False
3530,False,False
3531,False,False
3532,False,False
3533,False,False
3534,False,False
3535,False,True
3536,True,False
3537,False,False
3538,False,False
3539,False,False
3540,False,False
3541,False,False
3542,False,False
3543,False,False
3544,False,False
3545,False,False
3546,False,True
3547,True,False
3548,False,False
3549,False,False
3550,False,False
3551,False,False
3552,False,False
3553,False,False
3554,False,False
3555,False,False
3556,False,True
3557,True,False
3558,False,False
3559,False,False
3560,False,False
3561,False,False
3562,False,False
3563,False,False
3564,False,False
3565,False,False
3566,False,False
3567,False,True
3568,True,False
3569,False,False
3570,False,False
3571,False,False
3572,False,False
3573,False,True
3574,True,False
3575,False,False
3576,False,False
3577,False,False
3578,False,False
3579,False,False
3580,False,False
3581,False,False
3582,False,False
3583,False,False
3584,False,True
3585,True,False
3586,False,False
3587,False,False
3588,False,False
3589,False,False
3590,False,False
3591,False,False
3592,False,False
3593,False,True
3594,True,False
3595,False,False
3596,False,False
3597,False,False
3598,False,False
3599,False,True
3600,True,False
3601,False,False
3602,False,False
3603,False,False
3604,False,False
3605,False,False
3606,False,False
3607,False,False
3608,False,False
3609,False,True
3610,True,False
3611,False,False
3612,False,False
3613,False,False
3614,False,False
3615,False,False
3616,False,False
3617,False,False
3618,False,False
3619,False,False
3620,False,True
3621,True,False
3622,False,False
3623,False,False
3624,False,False
3625,False,False
3626,False,False
3627,False,False
3628,False,False
3629,False,False
3630,False,False
3631,False,True
3632,True,False
3633,False,False
3634,False,False
3635,False,False
3636,False,False
3637,False,False
3638,False,False
3639,False,False
3640,False,True
3641,True,False
3642,False,False
3643,False,False
3644,False,False
3645,False,False
3646,False,False
3647,False,False
3648,False,False
3649,False,False
3650,False,False
3651,False,True
3652,True,False
3653,False,False
3654,False,False
3655,False,False
3656,False,True
3657,True,False
3658,False,False
3659,False,False
3660,False,False
3661,False,True
3662,True,False
3663,False,False
3664,False,False
3665,False,False
3666,False,False
3667,False,False
3668,False,False
3669,False,False
3670,False,False
3671,False,True
3672,True,False
3673,False,False
3674,False,False
3675,False,False
3676,False,False
3677,False,False
3678,False,False
3679,False,False
3680,False,False
3681,False,False
3682,False,True
3683,True,False
3684,False,False
3685,False,False
3686,False,False
3687,False,False
3688,False,False
3689,False,False
3690,False,False
3691,False,False
3692,False,True
3693,True,False
3694,False,False
3695,False,False
3696,False,False
3697,False,False
3698,False,True
3699,True,False
3700,False,False
3701,False,False
3702,False,False
3703,False,False
3704,False,True
3705,True,False
3706,False,False
3707,False,False
3708,False,False
3709,False,False
3710,False,False
3711,False,False
3712,False,False
3713,False,True
3714,True,False
3715,False,False
3716,False,False
3717,False,False
3718,False,True
3719,True,False
3720,False,False
3721,False,False
3722,False,False
3723,False,False
3724,False,False
3725,False,False
3726,False,False
3727,False,True
3728,True,False
3729,False,False
3730,False,False
3731,False,False
3732,False,False
3733,False,False
3734,False,False
3735,False,False
3736,False,False
3737,False,True
3738,True,False
3739,False,False
3740,False,False
3741,False,False
3742,False,False
3743,False,False
3744,False,False
3745,False,True
3746,True,False
3747,False,False
3748,False,False
3749,False,False
3750,False,False
3751,False,False
3752,False,False
3753,False,False
3754,False,False
3755,False,True
3756,True,False
3757,False,False
3758,False,False
3759,False,False
3760,False,False
3761,False,False
3762,False,False
3763,False,False
3764,False,False
3765,False,True
3766,True,False
3767,False,False
3768,False,False
3769,False,False
3770,False,False
3771,False,True
3772,True,False
3773,False,False
3774,False,False
3775,False,False
3776,False,False
3777,False,False
3778,False,True
3779,True,False
3780,False,False
3781,False,False
3782,False,False
3783,False,False
3784,False,False
3785,False,False
3786,False,False
3787,False,True
3788,True,False
3789,False,False
3790,False,False
3791,False,False
3792,False,False
3793,False,True
3794,True,False
3795,False,False
3796,False,False
3797,False,False
3798,False,False
3799,False,False
3800,False,False
3801,False,False
3802,False,False
3803,False,False
3804,False,True
3805,True,False
3806,False,False
3807,False,False
3808,False,False
3809,False,True
3810,True,False
3811,False,False
3812,False,False
3813,False,False
3814,False,False
3815,False,False
3816,False,True
3817,True,False
3818,False,False
3819,False,False
3820,False,False
3821,False,False
3822,False,False
3823,False,False
3824,False,False
3825,False,False
3826,False,False
3827,False,True
3828,True,False
3829,False,False
3830,False,False
3831,False,False
3832,False,False
3833,False,False
3834,False,False
3835,False,False
3836,False,False
3837,False,False
3838,False,True
3839,True,False
3840,False,False
3841,False,False
3842,False,False
3843,False,False
3844,False,False
3845,False,False
3846,False,False
3847,False,True
3848,True,False
3849,False,False
3850,False,False
3851,False,False
3852,False,False
3853,False,False
3854,False,True
3855,True,False
3856,False,False
3857,False,False
3858,False,False
3859,False,False
3860,False,False
3861,False,False
3862,False,False
3863,False,False
3864,False,False
3865,False,True
3866,True,False
3867,False,False
3868,False,False
3869,False,False
3870,False,False
3871,False,False
3872,False,True
3873,True,False
3874,False,False
3875,False,False
3876,False,False
3877,False,False
3878,False,False
3879,False,True
3880,True,False
3881,False,False
3882,False,False
3883,False,False
3884,False,False
3885,False,True
3886,True,False
3887,False,False
3888,False,False
3889,False,False
3890,False,False
3891,False,False
3892,False,False
3893,False,False
3894,False,False
3895,False,True
3896,True,False
3897,False,False
3898,False,False
3899,False,False
3900,False,False
3901,False,True
3902,True,False
3903,False,False
3904,False,False
3905,False,False
3906,False,True
3907,True,False
3908,False,False
3909,False,False
3910,False,False
3911,False,False
3912,False,False
3913,False,False
3914,False,True
3915,True,False
3916,False,False
3917,False,False
3918,False,False
3919,False,False
3920,False,False
3921,False,False
3922,False,False
3923,False,False
3924,False,False
3925,False,True
3926,True,False
3927,False,False
3928,False,False
3929,False,False
3930,False,False
3931,False,False
3932,False,False
3933,False,True
3934,True,False
3935,False,False
3936,False,False
3937,False,False
3938,False,False
3939,False,False
3940,False,True
3941,True,False
3942,False,False
3943,False,False
3944,False,False
3945,False,False
3946,False,False
3947,False,True
3948,True,False
3949,False,False
3950,False,False
3951,False,False
3952,False,True
3953,True,False
3954,False,False
3955,False,False
3956,False,False
3957,False,True
3958,True,False
3959,False,False
3960,False,False
3961,False,False
3962,False,False
3963,False,False
3964,False,True
3965,True,False
3966,False,False
3967,False,False
3968,False,False
3969,False,False
3970,False,False
3971,False,False
3972,False,False
3973,False,False
3974,False,True
3975,True,False
3976,False,False
3977,False,False
3978,False,False
3979,False,False
3980,False,False
3981,False,False
3982,False,True
3983,True,False
3984,False,False
3985,False,False
3986,False,False
3987,False,False
3988,False,False
3989,False,True
3990,True,False
3991,False,False
3992,False,False
3993,False,False
3994,False,False
3995,False,False
3996,False,False
3997,False,False
3998,False,False
3999,False,False
4000,False,True
4001,True,False
4002,False,False
4003,False,False
4004,False,False
4005,False,False
4006,False,False
4007,False,False
4008,False,False
4009,False,False
4010,False,True
4011,True,False
4012,False,False
4013,False,False
4014,False,False
4015,False,False
4016,False,False
4017,False,False
4018,False,False
4019,False,False
4020,False,False
4021,False,True
4022,True,False
4023,False,False
4024,False,False
4025,False,False
4026,False,False
4027,False,False
4028,False,True
4029,True,False
4030,False,False
4031,False,False
4032,False,False
4033,False,False
4034,False,False
4035,False,False
4036,False,False
4037,False,True
4038,True,False
4039,False,False
4040,False,False
4041,False,False
4042,False,False
4043,False,False
4044,False,False
4045,False,False
4046,False,True
4047,True,False
4048,False,False
4049,False,False
4050,False,False
4051,False,False
4052,False,False
4053,False,True
4054,True,False
4055,False,False
4056,False,False
4057,False,False
4058,False,False
4059,False,False
4060,False,False
4061,False,False
4062,False,False
4063,False,False
4064,False,True
4065,True,False
4066,False,False
4067,False,False
4068,False,False
4069,False,False
4070,False,False
4071,False,False
4072,False,False
4073,False,False
4074,False,True
4075,True,False
4076,False,False
4077,False,False
4078,False,False
4079,False,False
4080,False,True
4081,True,False
4082,False,False
4083,False,False
4084,False,False
4085,False,False
4086,False,False
4087,False,False
4088,False,False
4089,False,False
4090,False,True
4091,True,False
4092,False,False
4093,False,False
4094,False,False
4095,False,False
4096,False,False
4097,False,False
4098,False,True
4099,True,False
4100,False,False
4101,False,False
4102,False,False
4103,False,False
4104,False,False
4105,False,False
4106,False,False
4107,False,False
4108,False,True
4109,True,False
4110,False,False
4111,False,False
4112,False,False
4113,False,False
4114,False,False
4115,False,False
4116,False,False
4117,False,True
4118,True,False
4119,False,False
4120,False,False
4121,False,False
4122,False,False
4123,False,True
4124,True,False
4125,False,False
4126,False,False
4127,False,False
4128,False,False
4129,False,True
4130,True,False
4131,False,False
4132,False,False
4133,False,False
4134,False,False
4135,False,False
4136,False,True
4137,True,False
4138,False,False
4139,False,False
